出目金,でめきん
出石,いずし
出石,いずし【地】
出石町,いずしちょう【地】
出石町上村,いずしちょうかみむら【地】
出石町中村,いずしちょうなかむら【地】
出立,しゅったつ
出糸,しゅっし
出花,でばな
出見,でみ
出足,であし
出車,いだしぐるま
出金,しゅっきん
力学,りきがく
力木,ちからぎ
力水,ちからみず
力玉,ちからだま＝釣りの餌
力田,りきた【人／地】／りきでん
力石,ちからいし／りきいし
力竹,ちからだけ
力草,ちからぐさ【植】
力足,ちからあし
力車,りきしゃ
十一,じゅういち11／といち【人】
十一人,じゅういちにん
十一人目,じゅういちにんめ
十一月,じゅういちがつ
十一月二十九日,つめづめ【人】
十七,じゅうしち17／じゅうなな17
十七文字,じゅうしちもじ
十三,じゅうさん／とみ【人】
十三月,じゅうさんがつ
十中八九,じゅっちゅうはっく＝ほとんど
十九,じゅうく19
十九川,とくがわ【人】
十九文,じゅうくもん
十九百,つづお【人】
十二,じゅうに12／じゅうに【人】
十二人,じゅうににん
十二人目,じゅうににんめ
十二天,じゅうにてん【仏】
十二月,じゅうにがつ
十二月一日,しわすだ【人】
十二月三十一日,としおわり【人】
十五,じゅうご15
十五三,とおごうさん
十人,じゅうにん
十人目,じゅうにんめ
十八,じゅうはち18
十八女町,さかりちょう【地】
十六,じゅうろく16
十円,じゅうえん
十円玉,じゅうえんだま
十名,じゅうめい
十四,じゅうよん14
十四日,じゅうよっか
十字,じゅうじ
十字火,じゅうじか
十字石,じゅうじせき
十字花,じゅうじか
十川,そがわ【人／地】／そごう【人】
十年,じゅうねん【植】
十年一日,じゅうねんいちじつ＝全く変わらない
十年目,じゅうねんめ
十手,じゅって／じって
十文,じゅうもん
十文字,じゅうもんじ／ともじ
十文字目,じゅうもじめ
十日,とおか
十日一水,じゅうじついっすい＝注意を払って作る
十日町,とおかまち【地】
十日目,とおかめ
十月,じゅうがつ
十月二十五日,じゅうがつにじゅうごにち
十本,じゅっぽん
十本目,じゅっぽんめ
十本足,じゅっぽんあし
十村,とむら
十林,とばやし【人】
十王,じゅうおう
十町,じゅっちょう【地】／じっちょう【地】
十目,じゅうもく
十足,じゅっそく
十足目,じゅっそくめ
千七百九,1709年【歴】新井白石の政治 
千三,せんみ（つ）
千九十六,1096年【歴】十字軍の遠征 
千九百九十,1990年【歴】東西ドイツ統一
千九百二,1902年【歴】日英同盟
千九百二十,1920年【歴】国際連盟発足
千九百五,1905年【歴】ポーツマス条約
千九百五十,1950年【歴】朝鮮戦争
千九百六十,1960年【歴】独立ラッシュ（アフリカの春）
千九百十,1910年【歴】韓国併合
千九百四,1905年【歴】日露戦争
千九百四十,1940年【歴】日独伊三国同盟
千二百六,1206年【歴】モンゴル統一（チンギス・ハン）
千五百,せんごひゃく1500／ちいお／ちいほ
千五百九十,1590年【歴】全国統一（秀吉）
千人,せんにん
千人力,せんにんりき
千人町,せんにんちょう【地】
千人目,せんにんめ
千入,ちしお
千八十六,1086年～【歴】白河上皇の院政
千八百九十,1890年【歴】第一回帝国議会
千八百六十,1860年【歴】桜田門外の変
千八百四十,1840年【歴】アヘン戦争（中国負ける）
千六本,せろっぽう
千六百,1600年【歴】関ヶ原の戦い
千六百三,1603年【歴】江戸幕府の成立 
千六百四十,1640年～60年【歴】ピューリタン革命（英） 
千円,せんえん
千十六,1016年【歴】藤原道長が摂政に
千千,ちぢ＝たくさん
千名,せんめい
千四百四,1404年～【歴】勘合貿易
千字,せんじ
千山,せんざん
千川,せんかわ【地】
千年,せんねん
千年目,せんねんめ
千手,せんじゅ
千文,せんぶん
千文字,せんもじ
千文字目,せんもじめ
千日,せんにち
千日手,せんにちて
千日目,せんにちめ
千日草,せんにちそう
千早,ちはや（ぶ）
千早人,ちはやひと
千木,ちぎ
千本,せんぼん／ちもと
千本木,ぜんぼんぎ【地】
千本目,せんぼんめ
千村,ちむら【地】
千田,ちだ【人】／せんだ【人】
千町,せんちょう【地】／せんじょう【地】
千町川,せんちょうがわ【川】
千百,せんひゃく
千石,せんごく【地】
千草,ちぐさ
千見,せんみ【地】
千足,ちあし【人】
千金,せんきん
口上,こうじょう
口上人,こうじょうにん
口上手,くちじょうず
口上林,くちかんばやし【地】
口下手,くちべた
口中,こうちゅう
口先,くちさき
口先手出,くち（より）さき（に）て（が）で（る）
口入,くにゅう／こうじゅ／くちい（れ）
口八田,くちはった【地】
口出,くちだ（し）
口口,くちぐち
口名田,くちなた【地】
口四,くし
口女,くちめ
口子,くちこ
口小森,ぐちこもり【地】
口小森町,ぐちこもりちょう【地】
口山田,くちやまだ【地】
口早,くちばや
口木,くちき
口村,くちむら【地】
口気,こうき
口火,くちび
口火切,くちび（を）き（る）
口田中,くちたなか【地】
口目,くちめ＝口と目
口立,くちた（て）
口立川,くちたづかわ【地】
口耳,こうじ
口耳学,こうじ（の）がく
口花,くちばな
口車,くちぐるま
口金,くちがね
口音,こうおん
右上,みぎうえ
右下,みぎした
右出,みぎ（に）で（る）
右四,みぎよ（つ）
右山,みぎやま【人】／うやま【人】
右川,うがわ【人】
右左,みぎひだり
右手,みぎて／ゆうしゅ
右手左手,みぎてひだりて
右文,ゆうぶん
右田,みぎた【人】／うだ【人】
右目,みぎめ
右目左目,みぎめひだりめ
右耳,みぎみみ
右耳左耳,みぎみみひだりみみ
右足,みぎあし
右足左足,みぎあしひだりあし
名人,めいじん
名人上手,めいじんじょうず
名入,ない（れ）
名大,めいだい【略】明治大学
名女,めいじょ
名女石,なめし【地】
名字,みょうじ
名山,めいざん
名手,めいしゅ
名文,めいぶん
名月,めいげつ
名木,めいぼく
名本,みょうもと
名村,なむら【人】
名正,な（を）ただ（す）
名水,めいすい
名犬,めいけん
名玉,めいぎょく
名王,めいおう
名目,めいもく
名石,めいせき
名花,めいか
名車,めいしゃ
四一,しいちが＝4
四一六,しいちろく【歴】1928年四・一六事件
四七,ししち＝28
四三,しそう／しさん＝12
四九,しく＝36
四二,し（の）に／しにが＝8
四五,しご＝20
四人,よにん
四人目,よにんめ
四八,しはち／しは＝32
四六,しろく＝24
四円,よえん
四十,よんじゅう40／しじゅう40／よそ
四十七,しじゅうしち47
四十九,しじゅうく【人】／よそく【人】
四十九日,しじゅうくにち
四十二,よんじゅうに42／しじゅうに42
四十二二子,しじゅうに（の）ふた（つ）ご
四十八,しじゅうはち48
四十八手,しじゅうはって
四十四,しじゅうし44
四十字,よんじゅうじ
四十川,あいかわ【人】
四十年,よんじゅうねん
四十年目,よんじゅうねんめ
四十文字,よんじゅうもじ
四千,よんせん4000
四名,よんめい
四四,しし＝16
四大,よんだい【略】4年制大学／しだい＝地水火風の4要素
四大人,したいじん
四大天王,しだいてんのう
四大空,しだいくう
四天,しおう
四天下,してんげ
四天王,してんのう
四女子,しにょし【地】
四女子町,しにょしちょう【地】
四子,よ（つ）ご
四字,よじ
四川,しせん
四年,よねん
四年生,よねんせい
四年目,よねんめ
四手,よんて／よ（つ）で／しで【植】
四手車,してぐるま
四文,しもん
四日,よっか
四日目,よっかめ
四月,しがつ
四月一日,わたぬき【人】
四木,しぼく／しもく／よ（つ）ぎ【地】
四本,よんほん／しほん
四本木,よんほんぎ【地】
四本目,よんほんめ
四本足,よんほんあし
四村,よむら【地】
四林,よつばやし【人】
四気,しき
四生,ししょう
四田,よつだ【人】／しだ【人】
四町,しちょう【地】
四白,よ（つ）じろ
四百,よんひゃく
四目,よんもく
四目十目,よめとおめ
四立,よつだて
四竹,よ（つ）だけ
四足,しそく
土中,つちなか
土人,どじん
土出,つちだし
土山,つちやま
土川,つちかわ【人】
土左,どざ
土手,どて＝堤防
土手川,どてがわ【人】
土日,どにち【略】土曜日日曜日
土木,どぼく
土村,つちむら【人】
土林,つちばやし【人】／どばやし【人】
土気,どき
土田,つちだ
土目,つちめ＝土の質
土石,どせき
土足,どそく
土車,つちぐるま
土音,どおん
夕山,ゆうやま＝夕方の山
夕日,ゆうひ／せきじつ
夕月,ゆうづき
夕玉草,ゆうたまぐさ＝竹（の葉の露）
夕空,ゆうぞら
夕立,ゆうだ（ち）
大上,おおがみ【人】／おおかみ【人】
大下,おおした
大中小,だいちゅうしょう
大中小中,おおなかこなか【碁】
大中白,おおなかじろ＝わしの矢羽根
大二,だいに【人】
大人,おとな
大人大耳,だいじん（は）おおみみ
大休み,おおやす（み）
大休山,おおやすみやま【地】
大先,おおさき【人】
大入,おおいり【地】
大八木,おおやぎ【人】
大円,だいえん
大円山,だいえんざん
大口,おおぐち【地】
大口町,おおぐちちょう【地】
大名,だいみょう
大名下,だいみょうお（ろし）
大名気,だいみょうぎ
大土森,おおどもり【地】
大天,だいてん
大女,おおおんな
大子,だいご【地】／おおいこ＝長女
大子町,だいごまち【地】
大子町川山,だいごまちかわやま【地】
大字,おおあざ
大学,だいがく
大学一年,だいがくいちねん
大学一年生,だいがくいちねんせい
大学三年,だいがくさんねん
大学三年生,だいがくさんねんせい
大学二年,だいがくにねん
大学二年生,だいがくにねんせい
大学四年,だいがくよねん
大学四年生,だいがくよねんせい
大学校,だいがっこう
大学生,だいがくせい
大小,だいしょう
大山,おおやま【人】／だいせん【地】
大山木,たいさんぼく【植】
大山火山,だいせんかざん
大山町,おおやまちょう／だいせんちょう【地】
大川,おおかわ【人／地】
大川口,おおかわぐち
大川村,おおかわむら【地】
大左,おおさ【刀】
大左文字,おおさもんじ【刀】
大年,おおとし
大手,おおて／おおで
大手町,おおてまち【地】
大文字,おおもじ
大文字山,だいもんじやま
大文字火,だいもんじ（の）ひ
大文字町,だいもんじちょう【地】
大文字草,だいもんじそう【植物】
大日,だいにち【地】
大日町,だいにちまち【地】／だいにちちょう【地】
大月,おおつき【地】
大月小月,たいげつしょうげつ＝大月と小月から成る一年
大月町,おおつきちょう【地】
大木,たいぼく／おおき【地】
大木町,おおきまち【地】
大本,おおもと
大本田,うーんだ【地】
大村,おおむら【地】
大林,おおばやし【人】
大森,おおもり【人／地】
大森中,おおもりなか【地】
大森本町,おおもりほんちょう【地】
大正,たいしょう
大正上,たいしょうかみ【地】
大正下,たいしょうしも【地】
大正中,たいしょうなか【地】
大正山,たいしょうやま【地】
大正川,たいしょうがわ【地】
大正木,おおまさき【地】
大正本町,たいしょうほんちょう【地】
大正火口,たいしょうかこう【地】
大正町,たいしょうちょう【地】／たいしょうまち【地】
大気,たいき
大気中,たいきちゅう
大水,おおみず
大水口,おおみづくち【地】
大火,たいか
大犬,おおいぬ
大犬山,おおいぬやま【地】
大玉,おおだま
大玉村,おおたまむら【地】
大王,だいおう／おおきみ
大田,おおた【人／地】
大男,おおおとこ
大男山,おとこやま【山】
大町,おおまち【地】
大町町,おおまちちょう【地】
大白,たいはく
大白森,おおしろもり【地】
大百,だいびゃく
大百日,おおびゃくにち
大目,おおめ／おおもく【碁】
大目小目,おおめこめ
大目玉,おおめだま
大目見,おおめ（に）み（る）
大石,おおいし／たいせき【碁】
大石上,おおいしかみ【地】
大石八森,おおいしはちもり【地】
大石田,おおいしだ【地】
大石田町,おおいしだまち【地】
大空,おおぞら
大竹,おおたけ【人／地】
大糸,おおいと
大耳,おおみみ
大花,おおはな【人】
大花火,おおはなび【パチスロ】
大見,おおみ【人】
大見出,おおみだ（し）
大貝,おおがい＝大きい貝
大金,たいきん
大雨,おおあめ／たいう
大音,だいおん
天一,てんいち【略】天下一品
天上,てんじょう
天上天下,てんじょうてんげ＝全世界
天下,てんか／あまくだ（り）
天下三目,てんかさんもく【碁】
天下森,てんがもり【地】
天人,てんにん／てんじん
天人草,てんにんそう【植】
天大,てんだい【略】天津大学／天理大学
天女,てんにょ
天女山,てんにょさん【山】
天子,てんし
天川,あま（の）がわ／てんかわ【地】
天川村,てんかわむら【地】
天文,てんもん
天文学,てんもんがく
天日,てんぴ／てんじつ
天林,あまばやし【人】／たかばやし【人】
天気,てんき
天気雨,てんきあめ
天火,てんか／てんぴ
天火日,てんかにち
天王,てんのう
天王山,てんのうさん
天王立,てんのうだ（ち）
天白,てんぱく【地】
天目,てんもく＝天目茶碗
天空,てんくう
天足,あまた（らす）
女一生,おんな（の）いっしょう
女中,じょちゅう
女人,じょじん／にょにん
女出入,おんなでい（り）
女力,おんなりょく
女名月,おんなめいげつ＝十三夜
女子,じょし
女子力,じょしりょく
女子大,じょしだい
女子大学,じょしだいがく
女子学生,じょしがくせい
女子校,じょしこう
女子町,にょしちょう【地】
女子畑,おなごばた【地】
女子竹,おなごだけ【植】
女学,じょがく
女学校,じょがっこう
女学生,じょがくせい
女山,おんなやま【地／山】／めやま【地／山】／めんやま【山】
女川,おんながわ【川／地】／おながわ【地】
女川町,おながわちょう【地】
女手,おんなで
女文字,おんなもじ
女林,おなばやし【地】
女森,おなもり【地】
女正月,おんなしょうがつ
女気,おんなぎ／おんな（っ）け
女水,おんなみず＝軟水
女火山,めんびやま【山】
女王,じょおう
女生,じょせい
女男,めおとこ
女男川,なめがわ【川】
女男石,めおといし【地】
女目,おんな（の）め／おなめ
女石,おんないし【地】／めいし【地】	
女竹,めだけ【植】
女花,おんなばな＝菊の花
女貝,めがい
子女,しじょ
子年,ねどし
子早,こばや（い）
子犬,こいぬ
子男,しだん＝男子
子見出,こみだ（し）
子音,しいん
字林,じりん
字足,じた（らず）
字音,じおん
学人,がくにん
学出,まねびいだす
学力,がくりょく／がくりき
学名,がくめい
学大,がくだい【略】学芸大学
学年,がくねん
学林,がくりん
学校,がっこう
学校出,がっこうで
学校名,がっこうめい
学生,がくせい／がくしょう
学田,がくでん
小一,しょういち【略】小学一年生
小三,しょうさん【略】小学三年生
小上,こあが（り）
小下,こした【人】／こしも【人】
小中,しょうちゅう
小中学校,しょうちゅうがっこう
小中学生,しょうがくせい
小二,しょうに【略】小学二年生
小五,しょうご【略】小学五年生
小人,こびと／しょうにん
小休,しょうきゅう／こやす（み）
小六,ころく／しょうろく【略】小学六年生
小六月,ころくがつ
小円,しょうえん
小力,こぢから
小口,こぐち
小名,こな／しょうみょう
小四,しょうよん【略】小学四年生
小女,こおんな
小女子,こうなご
小字,こあざ
小学,しょうがく
小学一年,しょうがくいちねん
小学一年生,しょうがくいちねんせい
小学三年,しょうがくさんねん
小学三年生,しょうがくさんねんせい
小学二年,しょうがくにねん
小学二年生,しょうがくにねんせい
小学五年,しょうがくごねん
小学五年生,しょうがくごねんせい
小学六年,しょうがくろくねん
小学六年生,しょうがくろくねんせい
小学四年,しょうがくよねん
小学四年生,しょうがくよねんせい
小学校,しょうがっこう
小学生,しょうがくせい
小山,こやま／おやま【人／地】
小山田,おやまだ【人】／こやまだ【人】
小山町,おやまちょう／おやままち【地】
小川,おがわ【人／地】
小川村,おがわむら【地】
小川町,おがわまち／おがわちょう【地】
小手,こて
小手先,こてさき
小文字,こもじ
小早,こばや
小早川,こばやかわ【人】
小月,しょう（の）つき
小本,こほん／しょうほん
小村,こむら
小林,こばやし【人／地】
小森,こもり【地】
小正月,こしょうがつ
小気,しょう
小水,しょうすい
小水虫,こみずむし
小火,しょうか
小犬,こいぬ
小玉,こだま
小玉川,こたまがい
小生,しょうせい
小田,おだ【人／地】
小田川,おだがわ【川／人】
小男,こおとこ
小町,こまち
小町玉川,おまちぎょくせん
小町糸,こまちいと
小町草,こまちそう
小白森,おじろもり【地】
小目,こめ／こもく【碁】
小石,こいし
小石川,こいしかわ【地】
小立,こだち【地】
小竹,しょうちく／こたけ【地】
小竹町,こたけまち／こたけちょう【地】
小糸,こいと
小耳,こみみ
小花,こばな／しょうか
小草,おぐさ
小見,しょうけん／こみ【人】／おみ【人】
小見出,こみだ（し）
小見山,こみやま【人】／おみやま【人】
小貝,こがい＝小さい貝
小貝川,こかいがわ
小足,こあし＝小さな足
小車,おぐるま【植】
小金,こがね
小雨,こさめ／こあめ／しょうう
小音,しょうおん
山一,やまいち【ひと】
山上,さんじょう
山下,やました【人】
山中,さんちゅう／やまなか
山口,やまぐち【人／地】
山口大,やまぐちだい【略】山口大学
山口大学,やまぐちだいがく
山土,さんど／やまつち
山大,やまだい【略】山形大学／山口大学
山天,やまてん【地】
山女,あけび【地／植】／やまめ【魚】
山山,やまやま
山川,やまかわ
山川草木,さんせんそうもく＝あらゆる自然
山手,やまて
山日,やま（の）ひ＝8月11日
山本,やまもと【人／地】
山村,さんそん／やまむら【人】
山林,さんりん
山森,やまもり【人】
山水,さんすい
山火,さんか
山火口,やまぼくち【植】
山犬,やまいぬ
山王,さんのう【地】
山王下,さんのうした【地】
山王森,さんのうもり【地】
山田,やまだ【人／地】
山田中,やまだちゅう【略】山田中学校
山田中学校,やまだちゅうがっこう
山田中村,なかむら【地】
山田小,やまだしょう【略】山田小学校
山田小学校,やまだしょうがっこう
山田町,やまだまち／やまたまち【地】
山男,やまおとこ
山目,やまのめ【地】
山目小,やまのめしょう【略】山目小学校
山目小学校,やまのめしょうがっこう
山石,やまいし
山空,やまそら【地】
山花,やまばな
山見,やまみ
山車,だし
川上,かわかみ【人／地】
川上村,かわかみむら【地】
川上町,かわかみまち【地】
川下,かわしも／かわくだ（り）
川中,かわなか
川入,かわいり
川八目,かわや（つ）め
川口,かわぐち【人／地】
川口町,かわぐちまち【地】
川土,かわど【人】
川土手,かわどて＝堤防
川字,かわ（の）じ
川山,かわやま【人／地】
川本,かわもと【地】
川本町,かわもとまち【地】
川村,かわむら【人／地】
川林,かわばやし【人】
川森,かわもり【人】
川水,かわみず
川犬,かわいぬ【地】
川玉草,かわたまぐさ【植】
川田,かわだ【人】／かわた【人】
川町,かわまち【地】
川白,かわしろ【人】
川立,かわだ（ち）
川竹,かわたけ
川虫,かわむし
川音,かわおと／かわと
左上,ひだりうえ
左下,ひだりした
左右,さゆう
左右左,さゆうさ
左山,さやま【人】
左川,さがわ【人】
左手,ひだりて／さしゅ
左文字,ひだりもじ／さもんじ【刀】
左本,さもと【人】
左村,さむら【人】
左目,ひだりめ
左竹,さたけ【人】
左耳,ひだりみみ
左見右見,とみこうみ＝注意を払う
左足,ひだりあし
年上,としうえ
年下,としした
年中,ねんじゅう
年休,ねんきゅう
年女,としおんな
年子,としご
年年,ねんねん
年月,としつき／ねんげつ
年月日,ねんがっぴ
年玉,としだま
年男,としおとこ
年百年中,ねんびゃくねんじゅう＝一年中いつも
年見,としみ
年金,ねんきん
手下,てした／てか
手中,しゅちゅう
手先,てさき／たなさき
手入,てい（れ）
手入足入,て（が）はい（れば）あし（も）はい（る）
手出,て（を）だ（す）／てだ（し）
手力,たぢから
手口,てぐち
手子,てこ／てご
手手,て（に）て（に）
手早,てばや
手木,てぎ＝十手
手本,てほん
手水,ちょうず
手火,たひ
手玉,てだま
手生,てい（け）
手生花,てい（けの）はな
手田,てだ【人】
手目,てめ
手空,て（を）あ（ける）
手立,てだ（て）
手花火,てはなび
手草,たくさ
手足,てあし／しゅそく
手足出,て（も）あし（も）で（ない）
手足口,てあしくち
手車,てぐるま
文中,ぶんちゅう
文人,ぶんじん
文名,ぶんめい
文字,もじ
文学,ぶんがく
文月,ふづき／ふみづき
文木,もんぎ
文林,ぶんりん
文王,ぶんおう【王】
文目,あやめ【植】
文花,ぶんか【地】
文見草,ふみぐさ【植】
文車,ふぐるま
文金,ぶんきん
日下,くさか【人】
日中,にっちゅう
日光,にっこう
日入,ひい（り）
日出,ひ（の）で／ひじ【地】
日出町,ひ（の）でまち／ひ（の）でちょう／ひじまち【地】
日土,ひづち【地】／にちと＝日本とトルコ
日土町,ひづちちょう【地】
日夕,げっせき
日大,にちだい【略】日本大学
日天,にってん【十二天】
日天子,にってんし【二天】
日学,にちがく【社／略】日本学園
日山,ひやま【山／人】
日日,ひにち
日日花,にちにちか【植】
日日草,にちにちそう【植】
日月,にちげつ
日月火,にちげつか
日月火水,にちげつかすい
日月火水木,にちげつかすいもく
日月火水木金,にちげつかすいもくきん
日月火水木金土,にちげつかすいもくきんど
日木,ひき【人】／にっき【人】
日本,にほん
日本一,にほんいち
日本中,にほんじゅう
日本人,にほんじん
日本人学校,にほんじんがっこう
日本人町,にほんじんまち
日本大,にほんだい【略】日本大学
日本大学,にほんだいがく
日本女子大学,にほんじょしだいがく
日本学生,にほんがくせい
日本犬,にほんけん
日本百名山,にほんひゃっくめいざん
日本赤十字,にほんせきじゅうじ
日森,ひもり【人】
日水,にっすい【略】日本水産
日田,ひた【地】
日目,ひ（の）め
日目見,ひ（の）め（を）み（る）
日立,ひたち【地】
日赤,にっせき【略】日本赤十字社
日車,ひぐるま【植】ひまわり
日金,にっきん／ひがね
日金山,ひがねさん【山】
早上,さのぼ（り）
早下,はやした【人】
早出,はやで／そうしゅつ
早口,はやくち
早大,そうだい【略】早稲田大学
早天,そうてん
早川,はやかわ【人／地】
早川町,はやかわちょう【地】
早年,そうねん
早手,はやて＝疾風（しっぷう）
早日,はやひ【人】
早早,そうそう／はやばや
早月,さつき
早生,わせ／そうせい
早田,はやた【人】／そうだ【人】
早立,はやだ（ち）
早糸,はいと
早耳,はやみみ
早見,はやみ
早足,はやあし
早車,はやぐる
月一,つきいち
月下,げっか
月中,つきなか
月人,つきひと
月人男,つきひとおとこ
月入,つき（の）いり
月出,つき（の）で／つき（が）で（る）
月夕,げっせき
月天,がってん【十二天】
月天子,がってんし【二天】
月山,がっさん
月山森,がっさんもり【地】
月日,つきひ
月月,つきづき
月本,つきもと【人】
月村,つきむら【人】
月林,つき（の）はやし
月森,つきもり【人】
月水,がっすい／げっすい
月水金,げっすいきん
月火水,げつかすい
月火水木,げつかすいもく
月火水木金,げつかすいもくきん
月火水木金土,げつかすいもくきんど
月火水木金土日,げつかすいもくきんどにち
月田,つきた【人】
月白,つきじろ
月目,つきめ
月石,つき（の）いし
月立,つきたち／つきた（て）
月花,つきはな
月草,つきくさ
月見,つきみ
月見月,つきみづき
月見草,つきみそう【植】／つきみぐさ【植】
月貝,つきがい
月足,つきあし
木下,きのした【人】
木六月,きろくがつ
木口,こぐち
木川,きかわ【人】／きがわ【人】
木月,きづき【地】
木月大町,きづきおおまち【地】
木木,きぎ
木本,もくほん
木村,きむら【人】
木林,きばやし【人】
木火土金水,もっかどこんすい＝五元素
木生,もくせい
木田,きだ【人】
木町,きまち【地】
木目,もくめ
木目金,もくめがね
木石,ぼくせき
木立,こだち
木耳,きくらげ【植】
木花,きばな
木見森見,き（を）み（て）もり（を）み（ず）
木車,ぼくしゃ＝白木の車
本中,ほんちゅう
本人,ほんにん
本入,ほんかまり／ほんり（れ）
本名,ほんみょう
本土,ほんど
本地,ほんじ
本夕,ほんせき＝今日の夕方
本字,ほんじ
本学,ほんがく
本山,ほんざん／もとやま【人／地】
本山町,もとやまちょう【地】
本川,もとかわ
本年,ほんねん
本手,ほんて
本文,ほんぶん
本日,ほんじつ
本日中,ほんじつちゅう
本月,ほんげつ
本木,もとき【人／地】
本村,もとむら【人／地】／ほんそん【地】／ほんむら【地】
本村町,ほんむらちょう【地】
本校,ほんこう
本正月,ほんしょうがつ
本気,ほんき
本水,ほんみず
本田,ほんだ【人】
本町,ほんちょう／ほんまち【地】
本町田,ほんまちだ【地】
本白,もとじろ
本目,ほんめ【碁】
本石,ほんこく／ほんごく【地】
本石町,ほんごくちょう【地】
本立,ほんたて
本花,ほんばな
本草,ほんぞう
本車,ほんしゃ
本車田,もとくるまだ【人】
本金,ほんきん
本雨,ほんあめ
本音,ほんね
村上,むらかみ【人／地】
村人,むらびと
村人足,むらにんそく
村入,むらいり
村口,むらぐち【人】／むらくち【人】
村名,そんめい
村女,そんじょ
村山,むらやま【人／地】
村手,むらて【人】
村木,むらき【人】
村本,むらもと【人】
村村,むらむら
村林,むらばやし【人】
村正,むらまさ
村田,むらた【人／地】
村田町,むらたまち【地】
村立,そんりつ
村雨,むらさめ
林中,りんちゅう
林大,りんだい【略】林業大学
林学,りんがく
林木,りんぼく
林本,はやしもと【人】
林森,りんしん／りんせん
林田,はやしだ【人】
林立,りんりつ
林竹,はやしたけ【人】／はやしだけ【人】
校休日,こうきゅうび
校名,こうめい
校外,こうがい
校木,あぜき
校本,こうほん
校正,こうせい
校生,こうせい
校田,こうでん
森下,もりした【人／地】
森下町,もりしたちょう【地】
森口,もりぐち【人】
森天,もりてん【人】
森山,もりやま【人】
森川,もりかわ【人】
森月,もりつき【人】
森本,もりもと【人】
森村,もりむら【地】
森林,しんりん
森森,しんしん
森正,もりまさ【人】
森水,もりみず【人】
森田,もりた【人】
森町,もりまち【地】
森石,もりいし【人】
森立,しんりつ
森竹,もりたけ【人】
森虫,もり（の）むし
正中,しょうなか【地】
正中,せいちゅう
正五九,しょうごく
正五九月,しょうごくがつ
正先,しょうさき
正円,せいえん
正出,せいしゅつ
正名,せいめい
正大,せいだい
正女,せいじょ
正子,しょうし
正字,せいじ
正字金,しょうじきん／せいじきん
正学,せいがく＝正しい学問
正文,せいぶん／しょうもん
正日,しょうにち
正月,しょうがつ
正木,まさき【植】
正本,しょうほん／せいほん
正気,しょうき／せいき
正目,まさめ
正立,せいりつ
正糸,せいし
正金,しょうきん
正音,せいおん
気休,きやす（め）
気先,きさき
気力,きりょく
水上,すいじょう／みずかみ【地】
水上下,みずかみしも
水上村,みずかみむら【地】
水下,みなしも
水中,すいちゅう
水中花,すいちゅうか
水先,みずさき
水先人,みずさきにん
水入,みずい（り）／すい（り）
水出,みずだ（し）
水力,すいりょく
水力学,すいりきがく
水口,みずぐち
水口花,みなくちばな
水大,すいだい
水天,すいてん【十二天】
水子,みずこ
水字,すいじ
水字貝,すいじがい
水手,かこ
水文学,すいもんがく
水月,すいげつ
水木,みずき【植】
水村,すいそん
水気,みずけ
水水,みずみず（しい）
水火,すいか
水玉,みずたま
水玉草,みずたまそう【植】
水生,すいせい
水田,すいでん【植】
水町,みずまち
水目,みずめ【植】
水石,すいせき
水糸,みずいと
水花,みずのはな
水草,みずくさ／みくさ／すいそう
水虫,みずむし
水貝,みずかい
水足,みずあし／みずたり【人】
水車,すいしゃ
水金,すいきん／みずきん
水音,みずおと
火中,かちゅう
火先,ひさき／ほさき
火入虫,ひ（に）い（る）むし
火出,ひ（が）で（る）
火力,かりょく
火口,かこう
火口金,ほくちがね
火天,かてん【十二天】
火山,かざん
火手,かしゅ
火月,かげつ
火木土,かもくど
火気,かき
火水,ひみず
火水木,かすいもく
火玉,ひだま
火生,かしょう
火田,かでん
火花,ひばな
火足,ひあし＝火が燃え広がる速さ
火車,かしゃ
火金,かきん
犬上,いぬかみ【地】／いぬがみ【人】
犬上川,いぬかみかわ【川】
犬上王,いぬがみおう
犬人,いぬひと
犬口,いぬくち【地】
犬四手,いぬしで【植】
犬子,えのこ／えのころ／いぬ（の）こ
犬子山,いぬこやま【地】
犬山,いぬやま【人／地】
犬山町,いぬやまちょう【地】
犬川,いぬかわ【人／地／川】
犬木,いぬき【地】
犬村,いぬむら【人】
犬林,いぬばやし【地】
犬森,いぬもり【略】つくば犬たちの森
犬田,いぬた【人／地】／いんだ【地】
犬目,いぬめ【地】
犬目町,いぬめちょう【地】
犬石,いぬいし【地】
犬立,いぬたて【地】
犬竹,いぬたけ【地】
犬耳,いぬみみ＝犬の耳
犬見,いぬみ【地】
犬見川,いぬみがわ【川】
玉人,ぎょくじん
玉入,たまい（れ）
玉名,たまな
玉女,ぎょくじょ
玉子,たまご
玉山,ぎょくざん
玉川,たまかわ／たまがわ【地】
玉川,たまがわ【地】
玉川上水,たまがわじょうすい
玉川大,たまがわだい【略】玉川大学
玉川大学,たまがわだいがく
玉川村,たまかわむら【地】
玉川町,たまがわちょう【地】
玉川町中村,たまがわちょうなかむら【地】
玉手,たまて／ぎょくしゅ
玉木,たまき【人】
玉村,たまむら【地】
玉村町,たまむらまち【地】
玉水,たまみず
玉水木,たまみずき
玉火,たまび
玉田,たまだ【人／地】
玉目,たまめ
玉石,たまいし／ぎょくせき
玉糸,たまいと
玉虫,たまむし
玉貝,たまがい
玉音,ぎょくいん
王土,おうど
王女,おうじょ
